subNum	BN	TN	TotalTrialNum	targetForce1	targetForce2	targetForce3	targetForce4	targetForce5	endForce1	endForce2	endForce3	endForce4	endForce5	endForcePurturbed1	endForcePurturbed2	endForcePurturbed3	endForcePurturbed4	endForcePurturbed5	purturbation1	purturbation2	purturbation3	purturbation4	purturbation5	forceGain	trialCorr	trialErrorType	num_targets
1	4	17	107	-2.0	-2.0	0.0	0.0	-2.0	-2.757	-1.649	-0.24	-0.27	-1.716	-3.089	-1.281	0.327	0.375	-1.613	-0.33	0.37	0.57	0.64	0.1	1.0	1	0	3
1	4	18	108	-2.0	-2.0	0.0	0.0	-2.0	-2.312	-2.049	-0.107	-0.212	-1.496	-1.388	-1.943	0.22	0.291	-1.338	0.92	0.11	0.33	0.5	0.16	1.0	1	0	3
1	4	19	109	-2.0	-2.0	0.0	0.0	-2.0	-2.112	-2.285	-0.019	-0.217	-1.885	-1.919	-3.188	0.015	-0.146	-1.627	0.19	-0.9	0.03	0.07	0.26	1.0	1	0	3
1	4	20	110	-2.0	-2.0	0.0	0.0	-2.0	-2.037	-2.364	-0.064	-0.122	-1.272	-2.287	-2.425	-0.13	-0.278	-1.197	-0.25	-0.06	-0.07	-0.16	0.07	1.0	1	0	3
1	4	21	111	-2.0	-2.0	0.0	0.0	-2.0	-1.438	-2.095	-0.091	-0.069	-0.876	-1.818	-2.244	-0.896	-0.36	-1.042	-0.38	-0.15	-0.8	-0.29	-0.17	1.0	1	0	3
1	4	22	112	-2.0	-2.0	0.0	0.0	-2.0	-1.717	-2.154	-0.038	-0.088	-1.23	-1.506	-2.635	0.616	1.131	-1.595	0.21	-0.48	0.65	1.22	-0.36	1.0	1	0	3
1	4	23	113	-2.0	-2.0	0.0	0.0	-2.0	-1.933	-2.084	-0.001	0.004	-1.322	-2.025	-1.827	0.308	-0.067	-0.921	-0.09	0.26	0.31	-0.07	0.4	1.0	1	0	3
1	4	24	114	-2.0	-2.0	0.0	0.0	-2.0	-2.629	-1.446	-0.005	-0.332	-2.811	-3.335	-1.004	-0.577	-0.061	-3.71	-0.71	0.44	-0.57	0.27	-0.9	1.0	1	0	3
1	4	25	115	-2.0	-2.0	0.0	0.0	-2.0	-1.658	-1.348	0.001	-0.113	-1.494	-1.612	-1.277	0.701	-1.154	-1.14	0.05	0.07	0.7	-1.04	0.35	1.0	1	0	3
1	4	26	116	-2.0	-2.0	0.0	0.0	-2.0	-1.892	-1.896	-0.12	-0.188	-1.396	-1.575	-1.727	-0.414	0.242	-1.509	0.32	0.17	-0.29	0.43	-0.11	1.0	1	0	3
1	4	27	117	-2.0	-2.0	0.0	0.0	-2.0	-2.105	-2.697	-0.101	-0.013	-0.913	-2.186	-2.509	-0.672	-0.326	-1.425	-0.08	0.19	-0.57	-0.31	-0.51	1.0	1	0	3
1	4	28	118	-2.0	-2.0	0.0	0.0	-2.0	-1.503	-1.528	0.003	0.011	-1.046	-1.318	-2.321	-0.17	0.119	-1.169	0.18	-0.79	-0.17	0.11	-0.12	1.0	1	0	3
1	4	29	119	-2.0	-2.0	0.0	0.0	-2.0	-1.841	-1.403	0.004	-0.273	-1.801	-1.79	-1.039	0.664	-0.529	-1.794	0.05	0.36	0.66	-0.26	0.01	1.0	1	0	3
1	4	30	120	-2.0	-2.0	0.0	0.0	-2.0	-1.573	-1.74	-0.003	-0.134	-1.39	-1.065	-2.079	-0.105	-0.791	-0.866	0.51	-0.34	-0.1	-0.66	0.52	1.0	1	0	3
1	5	1	121	-2.0	0.0	0.0	0.0	-2.0	-3.49	-0.329	-0.282	-0.279	-2.861	-3.167	-0.066	-0.734	-0.556	-3.527	0.32	0.26	-0.45	-0.28	-0.67	1.0	1	0	2
1	5	2	122	-2.0	0.0	0.0	0.0	-2.0	-1.641	-0.046	-0.003	-0.156	-1.702	-1.521	-0.158	-0.292	-0.742	-1.823	0.12	-0.11	-0.29	-0.59	-0.12	1.0	1	0	2
1	5	3	123	-2.0	0.0	0.0	0.0	-2.0	-1.509	-0.011	-0.002	-0.108	-1.602	-1.297	-0.041	0.037	0.252	-1.255	0.21	-0.03	0.04	0.36	0.35	1.0	1	0	2
1	5	4	124	-2.0	0.0	0.0	0.0	-2.0	-2.149	-0.135	-0.043	-0.304	-1.677	-2.09	-0.522	0.658	-0.069	-1.854	0.06	-0.39	0.7	0.24	-0.18	1.0	1	0	2
1	5	5	125	-2.0	0.0	0.0	0.0	-2.0	-2.013	0.013	0.027	-0.293	-2.237	-1.729	-0.033	-0.802	-0.802	-1.978	0.28	-0.05	-0.83	-0.51	0.26	1.0	1	0	2
1	5	6	126	-2.0	0.0	0.0	0.0	-2.0	-1.485	0.016	0.005	-0.222	-1.826	-1.259	0.061	0.522	-0.304	-1.954	0.23	0.04	0.52	-0.08	-0.13	1.0	1	0	2
1	5	7	127	-2.0	0.0	0.0	0.0	-2.0	-2.352	0.044	-0.07	-0.339	-1.472	-1.837	-0.15	0.244	-0.349	-1.766	0.51	-0.19	0.31	-0.01	-0.29	1.0	1	0	2
1	5	8	128	-2.0	0.0	0.0	0.0	-2.0	-1.578	0.041	0.031	-0.156	-1.807	-1.518	-0.125	-0.066	-0.524	-1.477	0.06	-0.17	-0.1	-0.37	0.33	1.0	1	0	2
1	5	9	129	-2.0	0.0	0.0	0.0	-2.0	-2.376	-0.027	0.002	-0.421	-2.22	-1.552	-0.422	0.182	-1.098	-2.642	0.82	-0.39	0.18	-0.68	-0.42	1.0	1	0	2
1	5	10	130	-2.0	0.0	0.0	0.0	-2.0	-2.372	0.03	0.033	-0.461	-2.38	-3.211	0.003	0.307	-0.589	-2.846	-0.84	-0.03	0.27	-0.13	-0.47	1.0	1	0	2
1	5	11	131	-2.0	0.0	0.0	0.0	-2.0	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	0.0	0.0	0.0	0.0	0.0	1.0	0	1	2
1	5	12	132	-2.0	0.0	0.0	0.0	-2.0	-2.259	-0.018	0.001	-0.461	-2.571	-2.182	-0.794	0.168	-0.787	-2.731	0.08	-0.78	0.17	-0.33	-0.16	1.0	1	0	2
1	5	13	133	-2.0	0.0	0.0	0.0	-2.0	-2.302	-0.121	-0.019	-0.454	-2.517	-2.388	-0.485	-0.858	-1.207	-3.042	-0.09	-0.36	-0.84	-0.75	-0.52	1.0	1	0	2
1	5	14	134	-2.0	0.0	0.0	0.0	-2.0	-1.97	-0.119	0.071	-0.332	-2.251	-2.308	0.191	-0.296	-0.514	-2.513	-0.34	0.31	-0.37	-0.18	-0.26	1.0	1	0	2
1	5	15	135	-2.0	0.0	0.0	0.0	-2.0	-1.786	-0.025	-0.018	-0.471	-1.978	-1.877	-0.136	0.111	-0.289	-1.642	-0.09	-0.11	0.13	0.18	0.34	1.0	1	0	2
1	5	16	136	-2.0	0.0	0.0	0.0	-2.0	-1.947	-0.059	0.059	-0.365	-1.912	-1.408	-0.16	-0.056	0.046	-1.85	0.54	-0.1	-0.12	0.41	0.06	1.0	1	0	2
1	5	17	137	-2.0	0.0	0.0	0.0	-2.0	-2.679	-0.071	-0.012	-0.511	-2.118	-3.006	0.212	0.126	-0.605	-2.381	-0.33	0.28	0.14	-0.09	-0.26	1.0	1	0	2
1	5	18	138	-2.0	0.0	0.0	0.0	-2.0	-1.694	-0.143	0.039	-0.198	-1.326	-1.886	0.441	0.129	-0.867	-1.329	-0.19	0.58	0.09	-0.67	-0.0	1.0	1	0	2
1	5	19	139	-2.0	0.0	0.0	0.0	-2.0	-1.934	-0.08	-0.016	-0.355	-1.912	-2.649	0.216	0.594	-0.122	-1.411	-0.72	0.3	0.61	0.23	0.5	1.0	1	0	2
1	5	20	140	-2.0	0.0	0.0	0.0	-2.0	-1.701	-0.104	0.073	-0.339	-2.015	-1.398	0.42	0.627	-0.576	-1.953	0.3	0.52	0.55	-0.24	0.06	1.0	1	0	2
1	5	21	141	-2.0	0.0	0.0	0.0	-2.0	-1.958	-0.061	0.045	-0.263	-1.711	-2.173	0.278	-0.322	-0.104	-1.791	-0.22	0.34	-0.37	0.16	-0.08	1.0	1	0	2
1	5	22	142	-2.0	0.0	0.0	0.0	-2.0	-2.226	-0.206	0.053	-0.288	-1.675	-2.887	-0.735	-0.309	-0.089	-2.043	-0.66	-0.53	-0.36	0.2	-0.37	1.0	1	0	2
1	5	23	143	-2.0	0.0	0.0	0.0	-2.0	-2.402	-0.029	-0.012	-0.25	-2.046	-2.916	-0.587	-0.402	-0.52	-2.476	-0.51	-0.56	-0.39	-0.27	-0.43	1.0	1	0	2
1	5	24	144	-2.0	0.0	0.0	0.0	-2.0	-2.107	-0.074	0.025	-0.285	-1.964	-1.957	0.123	0.421	-1.663	-2.871	0.15	0.2	0.4	-1.38	-0.91	1.0	1	0	2
1	5	25	145	-2.0	0.0	0.0	0.0	-2.0	-1.903	-0.024	-0.027	-0.171	-1.476	-1.601	0.019	0.576	-0.132	-1.409	0.3	0.04	0.6	0.04	0.07	1.0	1	0	2
1	5	26	146	-2.0	0.0	0.0	0.0	-2.0	-1.801	-0.062	0.019	-0.351	-1.831	-1.551	-0.784	0.289	0.039	-1.359	0.25	-0.72	0.27	0.39	0.47	1.0	1	0	2
1	5	27	147	-2.0	0.0	0.0	0.0	-2.0	-2.517	0.014	-0.009	-0.407	-2.805	-1.358	-1.524	0.128	-0.918	-3.44	1.16	-1.54	0.14	-0.51	-0.63	1.0	1	0	2
1	5	28	148	-2.0	0.0	0.0	0.0	-2.0	-1.746	-0.063	-0.04	-0.218	-1.727	-1.933	-0.158	0.877	-0.472	-2.141	-0.19	-0.1	0.92	-0.25	-0.41	1.0	1	0	2
1	5	29	149	-2.0	0.0	0.0	0.0	-2.0	-1.651	-0.09	-0.094	-0.323	-1.566	-2.044	0.747	0.632	-0.41	-1.448	-0.39	0.84	0.73	-0.09	0.12	1.0	1	0	2
1	5	30	150	-2.0	0.0	0.0	0.0	-2.0	-1.603	-0.163	-0.104	-0.288	-1.47	-1.077	-0.655	-0.766	0.089	-1.458	0.53	-0.49	-0.66	0.38	0.01	1.0	1	0	2
1	6	1	151	0.0	-2.0	-2.0	0.0	0.0	-0.162	-2.188	-2.786	-0.013	0.03	-0.072	-2.049	-2.915	0.513	-0.038	0.09	0.14	-0.13	0.53	-0.07	1.0	1	0	2
1	6	2	152	0.0	-2.0	-2.0	0.0	0.0	-0.088	-2.106	-2.282	-0.017	0.006	0.377	-2.827	-2.414	0.684	-0.428	0.46	-0.72	-0.13	0.7	-0.43	1.0	1	0	2
1	6	3	153	0.0	-2.0	-2.0	0.0	0.0	-0.014	-2.07	-1.535	-0.06	0.018	0.843	-2.187	-1.013	-0.106	-0.137	0.86	-0.12	0.52	-0.05	-0.16	1.0	1	0	2
1	6	4	154	0.0	-2.0	-2.0	0.0	0.0	-0.129	-1.909	-2.318	-0.071	0.022	0.334	-1.855	-1.76	-0.065	0.478	0.46	0.05	0.56	0.01	0.46	1.0	1	0	2
1	6	5	155	0.0	-2.0	-2.0	0.0	0.0	-0.076	-1.521	-2.198	-0.127	-0.004	-0.661	-1.789	-2.279	0.337	-0.529	-0.59	-0.27	-0.08	0.46	-0.52	1.0	1	0	2
1	6	6	156	0.0	-2.0	-2.0	0.0	0.0	-0.179	-2.254	-2.204	-0.048	0.092	0.058	-2.456	-2.314	0.213	-0.181	0.24	-0.2	-0.11	0.26	-0.27	1.0	1	0	2
1	6	7	157	0.0	-2.0	-2.0	0.0	0.0	-0.176	-1.829	-1.644	-0.018	0.03	-0.185	-1.585	-1.566	-0.009	0.695	-0.01	0.24	0.08	0.01	0.66	1.0	1	0	2
1	6	8	158	0.0	-2.0	-2.0	0.0	0.0	-0.173	-2.103	-2.055	-0.04	0.012	-1.286	-2.182	-2.208	0.272	-0.729	-1.11	-0.08	-0.15	0.31	-0.74	1.0	1	0	2
1	6	9	159	0.0	-2.0	-2.0	0.0	0.0	-0.193	-2.284	-2.0	-0.133	-0.012	1.256	-2.301	-2.012	-0.794	-0.516	1.45	-0.02	-0.01	-0.66	-0.5	1.0	1	0	2
1	6	10	160	0.0	-2.0	-2.0	0.0	0.0	-0.261	-1.942	-2.474	-0.16	0.017	-0.205	-1.212	-1.928	-0.161	-0.004	0.06	0.73	0.55	-0.0	-0.02	1.0	1	0	2
1	6	11	161	0.0	-2.0	-2.0	0.0	0.0	-0.259	-2.024	-2.228	-0.097	0.023	0.536	-2.584	-0.791	0.678	0.765	0.8	-0.56	1.44	0.78	0.74	1.0	1	0	2
1	6	12	162	0.0	-2.0	-2.0	0.0	0.0	-0.282	-2.042	-2.292	-0.112	0.013	0.268	-2.481	-2.311	-0.063	-0.299	0.55	-0.44	-0.02	0.05	-0.31	1.0	1	0	2
1	6	13	163	0.0	-2.0	-2.0	0.0	0.0	-0.287	-2.04	-2.031	-0.076	0.016	-0.381	-2.421	-2.414	0.095	0.26	-0.09	-0.38	-0.38	0.17	0.24	1.0	1	0	2
1	6	14	164	0.0	-2.0	-2.0	0.0	0.0	-0.148	-1.533	-1.901	-0.071	0.029	-0.209	-1.803	-2.986	-0.46	-0.377	-0.06	-0.27	-1.09	-0.39	-0.41	1.0	1	0	2
1	6	15	165	0.0	-2.0	-2.0	0.0	0.0	-0.113	-1.361	-1.986	-0.098	0.003	-0.656	-2.159	-1.786	-0.578	-1.343	-0.54	-0.8	0.2	-0.48	-1.35	1.0	1	0	2
1	6	16	166	0.0	-2.0	-2.0	0.0	0.0	-0.223	-1.785	-2.161	-0.058	0.05	0.221	-1.764	-3.553	0.382	-0.686	0.44	0.02	-1.39	0.44	-0.74	1.0	1	0	2
1	6	17	167	0.0	-2.0	-2.0	0.0	0.0	-0.247	-1.977	-1.555	-0.071	0.001	-0.403	-1.17	-1.039	0.031	-0.185	-0.16	0.81	0.52	0.1	-0.19	1.0	1	0	2
1	6	18	168	0.0	-2.0	-2.0	0.0	0.0	-0.181	-1.889	-1.843	-0.106	0.018	-0.797	-2.227	-1.793	0.466	0.148	-0.62	-0.34	0.05	0.57	0.13	1.0	1	0	2
1	6	19	169	0.0	-2.0	-2.0	0.0	0.0	-0.196	-2.162	-2.156	-0.079	0.025	0.019	-2.875	-2.459	0.13	0.172	0.22	-0.71	-0.3	0.21	0.15	1.0	1	0	2
1	6	20	170	0.0	-2.0	-2.0	0.0	0.0	-0.205	-2.005	-2.214	-0.003	0.058	-1.166	-1.749	-1.615	-0.766	-0.037	-0.96	0.26	0.6	-0.76	-0.1	1.0	1	0	2
1	6	21	171	0.0	-2.0	-2.0	0.0	0.0	-0.175	-1.933	-2.257	-0.095	0.041	-0.702	-1.23	-1.731	-0.699	0.354	-0.53	0.7	0.53	-0.6	0.31	1.0	1	0	2
1	6	22	172	0.0	-2.0	-2.0	0.0	0.0	-0.253	-2.342	-2.092	-0.032	0.068	0.374	-3.177	-2.134	0.212	0.106	0.63	-0.84	-0.04	0.24	0.04	1.0	1	0	2
1	6	23	173	0.0	-2.0	-2.0	0.0	0.0	-0.296	-2.463	-2.036	0.107	0.068	-0.011	-2.979	-2.751	0.692	0.086	0.28	-0.52	-0.71	0.58	0.02	1.0	1	0	2
1	6	24	174	0.0	-2.0	-2.0	0.0	0.0	-0.194	-1.691	-1.196	0.11	0.091	0.239	-2.111	-1.17	0.329	0.933	0.43	-0.42	0.03	0.22	0.84	1.0	1	0	2
1	6	25	175	0.0	-2.0	-2.0	0.0	0.0	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	0.0	0.0	0.0	0.0	0.0	1.0	0	1	2
1	6	26	176	0.0	-2.0	-2.0	0.0	0.0	-0.19	-2.031	-2.099	-0.003	0.03	0.447	-1.731	-2.723	0.131	-0.009	0.64	0.3	-0.62	0.13	-0.04	1.0	1	0	2
1	6	27	177	0.0	-2.0	-2.0	0.0	0.0	-0.203	-2.188	-2.665	-0.03	0.032	-0.511	-2.023	-2.806	-0.182	0.191	-0.31	0.17	-0.14	-0.15	0.16	1.0	1	0	2
1	6	28	178	0.0	-2.0	-2.0	0.0	0.0	-0.177	-1.916	-2.811	0.004	0.019	0.263	-1.999	-2.524	-0.887	0.55	0.44	-0.08	0.29	-0.89	0.53	1.0	1	0	2
1	6	29	179	0.0	-2.0	-2.0	0.0	0.0	-0.151	-2.236	-2.254	-0.078	-0.015	-0.482	-3.385	-3.029	0.297	-0.498	-0.33	-1.15	-0.77	0.38	-0.48	1.0	1	0	2
1	6	30	180	0.0	-2.0	-2.0	0.0	0.0	-0.074	-1.619	-1.962	-0.011	0.041	-0.189	-1.61	-1.689	0.118	-0.264	-0.12	0.01	0.27	0.13	-0.3	1.0	1	0	2
1	7	1	181	0.0	-2.0	-2.0	-2.0	-2.0	-0.003	-2.102	-2.212	-1.724	-1.581	-0.64	-1.657	-2.697	-1.405	-0.937	-0.64	0.44	-0.48	0.32	0.64	1.0	1	0	4
1	7	2	182	0.0	-2.0	-2.0	-2.0	-2.0	-0.003	-1.562	-1.59	-1.067	-0.784	0.27	-0.944	-1.568	-1.201	-0.376	0.27	0.62	0.02	-0.13	0.41	1.0	1	0	4
1	7	3	183	0.0	-2.0	-2.0	-2.0	-2.0	-0.004	-1.567	-1.206	-1.44	-1.343	0.05	-1.234	-1.69	-1.851	-1.318	0.05	0.33	-0.48	-0.41	0.02	1.0	1	0	4
1	7	4	184	0.0	-2.0	-2.0	-2.0	-2.0	-0.103	-1.439	-1.383	-1.547	-1.17	0.875	-2.226	-1.313	-1.25	-1.52	0.98	-0.79	0.07	0.3	-0.35	1.0	1	0	4
1	7	5	185	0.0	-2.0	-2.0	-2.0	-2.0	-0.027	-1.284	-1.163	-1.744	-1.888	0.176	-1.219	-1.367	-3.792	-2.484	0.2	0.06	-0.2	-2.05	-0.6	1.0	1	0	4
1	7	6	186	0.0	-2.0	-2.0	-2.0	-2.0	-0.003	-1.547	-1.125	-1.233	-1.328	-1.062	-1.841	-1.001	-2.562	-2.008	-1.06	-0.29	0.12	-1.33	-0.68	1.0	1	0	4
1	7	7	187	0.0	-2.0	-2.0	-2.0	-2.0	-0.003	-1.367	-1.58	-1.49	-1.327	0.345	-1.702	-1.109	-0.969	-1.154	0.35	-0.34	0.47	0.52	0.17	1.0	1	0	4
1	7	8	188	0.0	-2.0	-2.0	-2.0	-2.0	-0.003	-1.033	-1.383	-1.862	-2.205	-0.577	-0.948	-1.431	-1.981	-2.393	-0.57	0.08	-0.05	-0.12	-0.19	1.0	1	0	4
1	7	9	189	0.0	-2.0	-2.0	-2.0	-2.0	-0.003	-1.746	-1.448	-1.623	-1.755	-0.608	-1.584	-1.877	-1.56	-0.989	-0.6	0.16	-0.43	0.06	0.77	1.0	1	0	4
1	7	10	190	0.0	-2.0	-2.0	-2.0	-2.0	-0.012	-1.957	-1.524	-1.683	-1.641	0.179	-1.746	-2.006	-2.909	-1.532	0.19	0.21	-0.48	-1.23	0.11	1.0	1	0	4
1	7	11	191	0.0	-2.0	-2.0	-2.0	-2.0	-0.006	-1.991	-2.119	-1.775	-1.544	0.033	-2.604	-2.34	-2.481	-1.481	0.04	-0.61	-0.22	-0.71	0.06	1.0	1	0	4
1	7	12	192	0.0	-2.0	-2.0	-2.0	-2.0	-0.006	-1.957	-2.085	-1.581	-1.382	-0.054	-2.013	-2.463	-2.028	-1.507	-0.05	-0.06	-0.38	-0.45	-0.12	1.0	1	0	4
1	7	13	193	0.0	-2.0	-2.0	-2.0	-2.0	-0.007	-1.565	-1.703	-1.712	-2.166	-0.086	-2.382	-1.861	-1.12	-1.832	-0.08	-0.82	-0.16	0.59	0.33	1.0	1	0	4
1	7	14	194	0.0	-2.0	-2.0	-2.0	-2.0	-0.007	-1.681	-1.743	-1.706	-1.641	-0.077	-1.583	-1.723	-0.753	-0.629	-0.07	0.1	0.02	0.95	1.01	1.0	1	0	4
1	7	15	195	0.0	-2.0	-2.0	-2.0	-2.0	-0.011	-1.534	-2.147	-1.866	-1.25	-0.647	-1.339	-2.051	-1.337	-1.241	-0.64	0.2	0.1	0.53	0.01	1.0	1	0	4
1	7	16	196	0.0	-2.0	-2.0	-2.0	-2.0	-0.086	-2.169	-1.62	-1.475	-1.365	0.716	-1.516	-0.934	-1.682	-1.646	0.8	0.65	0.69	-0.21	-0.28	1.0	1	0	4
1	7	17	197	0.0	-2.0	-2.0	-2.0	-2.0	-0.094	-2.086	-2.23	-1.559	-1.292	-0.101	-1.548	-2.39	-1.285	-1.409	-0.01	0.54	-0.16	0.27	-0.12	1.0	1	0	4
1	7	18	198	0.0	-2.0	-2.0	-2.0	-2.0	-0.091	-2.054	-2.192	-1.325	-1.133	0.625	-2.267	-2.293	-1.454	-1.035	0.72	-0.21	-0.1	-0.13	0.1	1.0	1	0	4
1	7	19	199	0.0	-2.0	-2.0	-2.0	-2.0	-0.143	-2.08	-2.6	-1.469	-0.903	-0.665	-1.233	-2.732	-2.054	-0.689	-0.52	0.85	-0.13	-0.58	0.21	1.0	1	0	4
1	7	20	200	0.0	-2.0	-2.0	-2.0	-2.0	-0.174	-1.74	-1.477	-1.559	-1.431	0.725	-1.765	-1.156	-2.782	-0.889	0.9	-0.02	0.32	-1.22	0.54	1.0	1	0	4
1	7	21	201	0.0	-2.0	-2.0	-2.0	-2.0	-0.166	-1.396	-1.631	-1.307	-1.053	-1.174	-1.446	-1.22	-1.742	-0.921	-1.01	-0.05	0.41	-0.44	0.13	1.0	1	0	4
1	7	22	202	0.0	-2.0	-2.0	-2.0	-2.0	-0.201	-1.507	-1.027	-1.22	-1.437	0.214	-1.806	-0.912	-1.484	-1.506	0.42	-0.3	0.11	-0.26	-0.07	1.0	1	0	4
1	7	23	203	0.0	-2.0	-2.0	-2.0	-2.0	-0.107	-1.32	-1.656	-1.397	-0.994	-0.995	-0.402	-1.086	-0.995	-0.582	-0.89	0.92	0.57	0.4	0.41	1.0	1	0	4
1	7	24	204	0.0	-2.0	-2.0	-2.0	-2.0	-0.13	-1.485	-1.456	-1.157	-0.828	-0.384	-0.981	-2.44	-0.487	-1.064	-0.25	0.5	-0.98	0.67	-0.24	1.0	1	0	4
1	7	25	205	0.0	-2.0	-2.0	-2.0	-2.0	-0.078	-1.576	-2.103	-1.344	-0.97	0.659	-2.225	-1.87	-1.778	-0.207	0.74	-0.65	0.23	-0.43	0.76	1.0	1	0	4
1	7	26	206	0.0	-2.0	-2.0	-2.0	-2.0	-0.114	-1.29	-2.328	-1.352	-0.678	-0.326	-2.024	-2.197	-1.555	-0.473	-0.21	-0.73	0.13	-0.2	0.21	1.0	1	0	4
1	7	27	207	0.0	-2.0	-2.0	-2.0	-2.0	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	-6.2774385622041925e+66	0.0	0.0	0.0	0.0	0.0	1.0	0	2	4
1	7	28	208	0.0	-2.0	-2.0	-2.0	-2.0	-0.035	-1.65	-1.747	-2.071	-2.998	-0.011	-1.282	-1.845	-2.18	-3.014	0.02	0.37	-0.1	-0.11	-0.02	1.0	1	0	4
1	7	29	209	0.0	-2.0	-2.0	-2.0	-2.0	-0.133	-2.04	-1.678	-1.81	-1.355	-0.373	-1.744	-2.23	-1.187	-0.921	-0.24	0.3	-0.55	0.62	0.43	1.0	1	0	4
1	7	30	210	0.0	-2.0	-2.0	-2.0	-2.0	-0.065	-1.315	-1.906	-1.737	-1.164	0.378	-0.844	-2.088	-1.621	-1.446	0.44	0.47	-0.18	0.12	-0.28	1.0	1	0	4
1	8	1	211	0.0	0.0	-2.0	-2.0	-2.0	-0.131	-0.359	-2.751	-2.416	-1.567	1.274	-1.571	-2.819	-2.266	-2.248	1.4	-1.21	-0.07	0.15	-0.68	1.0	1	0	3
1	8	2	212	0.0	0.0	-2.0	-2.0	-2.0	-0.128	-0.401	-2.302	-2.149	-1.691	-0.487	-0.546	-2.714	-2.277	-2.728	-0.36	-0.15	-0.41	-0.13	-1.04	1.0	1	0	3
1	8	3	213	0.0	0.0	-2.0	-2.0	-2.0	-0.073	-0.316	-1.832	-2.05	-1.12	-0.318	-0.939	-2.42	-1.973	-1.308	-0.24	-0.62	-0.59	0.08	-0.19	1.0	1	0	3
1	8	4	214	0.0	0.0	-2.0	-2.0	-2.0	-0.116	-0.164	-1.451	-2.082	-1.799	-0.804	-0.685	-1.432	-3.137	-2.185	-0.69	-0.52	0.02	-1.06	-0.39	1.0	1	0	3
1	8	5	215	0.0	0.0	-2.0	-2.0	-2.0	-0.058	-0.266	-1.624	-1.918	-1.405	0.425	-0.622	-2.121	-1.322	-0.745	0.48	-0.36	-0.5	0.6	0.66	1.0	1	0	3
1	8	6	216	0.0	0.0	-2.0	-2.0	-2.0	-0.066	-0.329	-0.939	-2.043	-1.491	-0.469	-0.766	-0.931	-2.89	-1.694	-0.4	-0.44	0.01	-0.85	-0.2	1.0	1	0	3
1	8	7	217	0.0	0.0	-2.0	-2.0	-2.0	-0.164	-0.179	-0.861	-1.714	-1.929	0.124	0.117	-1.864	-2.567	-1.226	0.29	0.3	-1.0	-0.85	0.7	1.0	1	0	3
1	8	8	218	0.0	0.0	-2.0	-2.0	-2.0	-0.172	-0.282	-1.051	-1.68	-1.315	0.322	-0.975	-1.425	-0.697	-0.85	0.49	-0.69	-0.37	0.98	0.46	1.0	1	0	3
1	8	9	219	0.0	0.0	-2.0	-2.0	-2.0	-0.107	-0.353	-0.374	-1.43	-1.598	0.656	-0.452	-0.214	-0.68	-1.32	0.76	-0.1	0.16	0.75	0.28	1.0	1	0	3
1	8	10	220	0.0	0.0	-2.0	-2.0	-2.0	-0.078	-0.403	-2.144	-1.467	-0.871	0.68	0.195	-2.204	-1.496	-0.322	0.76	0.6	-0.06	-0.03	0.55	1.0	1	0	3
1	8	11	221	0.0	0.0	-2.0	-2.0	-2.0	-0.135	-0.266	-1.384	-2.197	-1.678	-1.26	-0.558	-1.655	-2.266	-1.492	-1.12	-0.29	-0.27	-0.07	0.19	1.0	1	0	3
1	8	12	222	0.0	0.0	-2.0	-2.0	-2.0	-0.152	-0.341	-1.996	-2.452	-1.436	-0.323	-0.016	-2.063	-3.106	-1.45	-0.17	0.32	-0.07	-0.65	-0.01	1.0	1	0	3
